gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,comparison,significance
ENSG00000117475,841.2654368262303,-1.5515106040433932,0.23311100895065084,6.087587502123585e-12,1.1152981166992194e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000113460,521.3773345421764,-1.4211825375804716,0.2128650489518733,6.173986307326941e-12,1.1294015226721181e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000088726,208.11589044240668,-2.5143600924099485,0.38606895619901715,6.197977902232701e-12,1.1329261131962243e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000129084,569.5992522033488,-1.0451434084734366,0.15494363592591298,6.366123946747476e-12,1.1610067261665245e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000172366,232.35257419857038,-1.3537586664794632,0.20257775762187943,6.44513181692112e-12,1.1736306092133812e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000047621,681.9693623988073,-1.4800382350919363,0.22231997206858528,6.532493940308929e-12,1.1886363404892924e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000123545,210.1919704780819,-1.920196256448266,0.2914623899462276,6.79782124490536e-12,1.2344343767047556e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000140365,375.14668375227103,-1.6206880237834649,0.24452490119150136,6.799632272650247e-12,1.2344343767047556e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000249492,172.03818874868438,-1.7295461790279887,0.26153774535218416,6.8273253811181294e-12,1.2375881881328418e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000189343,4675.65221572188,-2.506844120688944,0.384305013172425,6.881959669777271e-12,1.246549522663131e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000174109,197.8724465967756,-1.6388653326686915,0.24787026688673064,7.027979391849978e-12,1.2710784447612832e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000092621,93.96659925757233,-2.278667016581845,0.3481204043692607,7.120266309378063e-12,1.2867989949623564e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000169413,791.0010050459538,-1.4217135209979737,0.2143413986406748,7.433364877159985e-12,1.3413615988265672e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000206585,110.55537327211037,-3.4336809228467233,0.531542768792952,7.478567032994292e-12,1.348503718686234e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000136840,224.89804625627644,-1.4833045634593143,0.22342895664804596,7.49206913281913e-12,1.3499233804903709e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000100804,438.00681801209055,-1.7388149315846992,0.26391903534154454,7.718454449074304e-12,1.3855087918989518e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000184500,293.7540568544188,-2.2745819843800814,0.34835609485817937,7.745241373064702e-12,1.3892773269172603e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000235173,260.65077579414435,-1.664677090869812,0.25219769431827943,7.767077307359598e-12,1.3921528250007314e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000188486,424.94725356511447,-2.1841462865696193,0.3344167839694717,7.962286891205866e-12,1.4239490247941763e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000110442,1197.6907293619524,-1.2037330499000143,0.1802827192631048,8.069184848749257e-12,1.4387746545925996e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000101439,5281.921287593353,-1.943517328396704,0.2969093418322781,8.282083538319582e-12,1.4712661290072606e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000101745,6378.819065251536,-1.5558223963088715,0.23540475313253822,8.382185418467286e-12,1.485747011867572e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000161955,444.40601380697257,-1.810884151084637,0.27569852994194705,8.410270059667532e-12,1.489350387580947e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000103266,407.6637363110042,-1.664748262768447,0.25268878545486617,8.446650214619411e-12,1.49166101212815e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000100726,446.4778972627995,-1.3095530869428085,0.19691497570989486,8.504829373534784e-12,1.500830154791105e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000158042,281.7470942431615,-1.6122101975665162,0.24450580098582325,8.731360363104011e-12,1.5374117784725433e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000103152,233.4444196399329,-2.1607857365903094,0.3316094881813275,9.0166613854352e-12,1.5841580464872305e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000079999,760.8365591839016,-1.3153907211468632,0.1982092772416534,9.13331792630864e-12,1.6023060022584772e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000170458,9408.767585093938,-1.9151098264017168,0.2930918953634882,9.481739902289502e-12,1.6597889513628237e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000138629,671.7016622524579,-1.2607977659586427,0.18984042923140568,9.526061008677088e-12,1.666331109482815e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000171566,1221.6095401916377,-1.0748229999502092,0.16099072713248186,9.634064737728279e-12,1.683995193441688e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000256269,226.67283261786423,-1.706197185285202,0.2600886760233516,9.822484727238567e-12,1.7131842089355294e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000184162,184.88484367869108,-1.8305612226034365,0.27971916796542795,9.84833026646605e-12,1.716443724203407e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000263266,1309.987247726744,-1.5928298843189117,0.24254509844042535,9.886034237644797e-12,1.7217637842207517e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000198746,382.25745973549465,-1.3331049433448288,0.20129664198601194,9.909727834824615e-12,1.724637829715268e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000141510,1580.0591716269275,-1.2404449469972931,0.18701704747604395,1.0355251105390488e-11,1.7982594642250156e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000164889,953.8379014472466,-1.5632422672482602,0.23781723301340263,1.0396124142299588e-11,1.8035689105950616e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000239149,62.072595437314966,-2.7818010479045445,0.4315376657691077,1.0911471634699547e-11,1.8850944625083405e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000105701,5209.588710577688,-1.6959095188610822,0.25899283543566864,1.0918172831390564e-11,1.8850944625083405e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000189403,4121.931484570361,-1.1326046513019037,0.1706240986882161,1.1169048493421916e-11,1.925637102582634e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000204438,628.0251726129683,-1.6020842402733062,0.2445656631514795,1.1527057527524694e-11,1.9774098256444723e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000139567,59.10949903920918,-2.4236951257584725,0.3751464728547946,1.1674446175345059e-11,1.9998326298366085e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000099341,1349.6526852074026,-1.1987231394317532,0.18105557315084203,1.1871392424359644e-11,2.0306685671968115e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000180233,830.8214673179986,-1.49195438416228,0.2272344959433365,1.1922821817297177e-11,2.0380122082852524e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000132004,70.363077576778693,-2.254786444222882,0.34833669499011044,1.19598221225932e-11,2.0428807275215822e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000135315,564.5690428474034,-1.8366512692207528,0.2821559373087734,1.1976423795431385e-11,2.044260465921961e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000157191,2536.040696664933,-1.1574677296514124,0.17471038430940775,1.2219204341209093e-11,2.0827360235314604e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000198890,307.1688040326187,-1.5223535538521102,0.23286979455683254,1.2461309475360388e-11,2.1194831477878923e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000112110,484.98636471654,-1.3361980368014466,0.20269048740698273,1.2483693694675356e-11,2.121785557659138e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000138778,133.90801526444616,-2.2907012238114,0.3549926345774576,1.282978346761416e-11,2.179064214733164e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000104524,143.91131865260803,-1.7676926227981087,0.2714735975645688,1.3064427948272739e-11,2.2126988241260449e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000087502,1455.9045663258044,-1.3734168406122225,0.21072146307104425,1.3057597657133839e-11,2.2126988241260449e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000267100,407.57238746871053,-1.5083129303378366,0.23031855623531008,1.3064721603546325e-11,2.2126988241260449e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000164830,1901.2980116623135,-1.2721862278699811,0.19301331175343908,1.3322249166995605e-11,2.2531324366917393e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000009844,1119.9289148889054,-1.4588528447248996,0.2226105767543331,1.3449519198762256e-11,2.2702548387971958e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000172209,439.2620923043202,-2.2308889390373583,0.3460680744527935,1.3446610871053835e-11,2.2702548387971958e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000111790,1294.3652348472415,-1.183006983247173,0.1791561938276251,1.3451889441793074e-11,2.2702548387971958e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000204498,211.2924744624427,-1.8618259752989375,0.28681713765898853,1.347517311588858e-11,2.2725851031310826e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000289032,45.98206889090119,-2.291011901482199,0.35489702693756725,1.3506188916725368e-11,2.2762151974765127e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000103490,600.5843690935703,-1.8700192561662157,0.2880396208611763,1.3525543067709475e-11,2.2778762208553974e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000167565,862.0570377562561,-1.5986778613752126,0.24488243434309276,1.3557328839666885e-11,2.2816270893536227e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000114395,371.4704319378323,-1.392966858332929,0.21274044081385043,1.3572924265322913e-11,2.2826498578609685e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000175701,39.39032668939131,-2.5834529132095416,0.40180550507017526,1.3960953905992466e-11,2.344619023624029e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000226964,93.42018961923272,-1.8755264207561477,0.28912725052560934,1.4027721893717585e-11,2.352537247938008e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000123268,616.6313965295752,-1.073860563921693,0.16222236955291558,1.4248639228151054e-11,2.3879166035605773e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000127220,196.56133228035714,-1.505520550680509,0.23029435743987983,1.4273230998040957e-11,2.3903674985685627e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000089820,5651.462603047552,-1.14878079464083,0.17396205875441662,1.4288410899247852e-11,2.39123984777224e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000275126,118.9799097512528,-3.1333070436405746,0.49144937486699375,1.4308376809680655e-11,2.39291138528425e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000166225,1074.9471518417429,-1.1445756186894616,0.17337076091305026,1.4460830594039053e-11,2.411680384605317e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000196544,331.33680454363724,-1.6386190922677704,0.251645231606966,1.4455834378891568e-11,2.411680384605317e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000183161,466.57147707278745,-1.209204016037398,0.1835254333211984,1.4473595604922952e-11,2.4121318262492164e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000270673,75.88385647644655,-2.349189003355981,0.3653636997031822,1.462967271333193e-11,2.4364500764661546e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000274290,492.7109047277054,-2.4539444732352655,0.38325538030511963,1.472645355891184e-11,2.449166499652037e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000155329,328.549727476752,-1.3069161014584192,0.19899285668438618,1.4789546800292836e-11,2.45795503371187e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000133112,44724.074914929944,-1.5280756867930454,0.23420150693156697,1.4963227247742414e-11,2.483272646680954e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000183828,156.68857439436835,-2.02046246687581,0.3129173076091214,1.4983302142220587e-11,2.483272646680954e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000201772,48.46610578727416,-2.9210582548511907,0.4570922560324731,1.5158702234207724e-11,2.510607713955592e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000067334,1286.1985497242351,-1.5059268771478544,0.23084302850156457,1.545464228354834e-11,2.5578552880887253e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000232533,242.66270422538508,-1.6365998349776547,0.2516729419846592,1.554238872644241e-11,2.5706039064658064e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000264235,56.492541895728955,-2.3243977067557133,0.36171791564726136,1.569395932752552e-11,2.5938837532234114e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000270170,253.49177413944642,-1.4625998914588256,0.22402050697008632,1.5913910318515338e-11,2.624810159963101e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000148303,24255.38977958327,-1.5041519132485441,0.23082374694198982,1.625375322376479e-11,2.673508297752587e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000165997,1571.0871443534645,-2.0614947823769763,0.3205155885448198,1.6345937306445864e-11,2.6831503660724483e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000213859,238.54535531028282,-1.4004517916194927,0.21431383428276612,1.6336786683553712e-11,2.6831503660724483e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000123685,104.94817540469728,-1.8113473128633955,0.28002328787430014,1.6652289515318906e-11,2.73156776440751e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000167553,770.2253179569233,-1.4584419950599794,0.2237293324682874,1.7152774686825206e-11,2.8040752729341657e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000100823,1338.27609548108,-1.2072863456721972,0.18403989311081073,1.7691357432825513e-11,2.8822971056659064e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000185641,390.6784888972923,-1.9823856339079684,0.3079414311641297,1.7957000337244178e-11,2.921606391368995e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000132432,299.2900260925093,-1.2334966432445402,0.18820637828505254,1.79785285823836e-11,2.923125915001515e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000168283,504.083897881343,-1.8886982949888242,0.29309552238875947,1.8122382087814427e-11,2.944518748170498e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000097021,167.50047371474002,-1.841512215743936,0.2854576104457306,1.819622721621929e-11,2.9545153764344684e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000196911,1225.9392605674143,-2.0656275766802636,0.32325233728431524,1.8837483021692253e-11,3.0524359312582676e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000129625,2064.3548649199533,-1.034138715730643,0.1584760989897657,1.905753500865589e-11,3.081846288453038e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000185504,623.0165646198311,-1.1789760886188814,0.17988762690492105,1.9082895231273477e-11,3.083867880299195e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000100297,1499.8486480144186,-1.0582719232799542,0.16100694249734102,1.91058545160623e-11,3.084189938196441e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000141101,449.545595556067,-1.61283808337588,0.24920200372130175,1.928811065670617e-11,3.106564605568351e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000157303,422.73860652646385,-1.4382495004368465,0.2215476840832142,1.9494613710832224e-11,3.1335108982116516e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000152234,6028.078666400636,-1.0199726509855473,0.1550286845464831,2.003529557466867e-11,3.2161074864237216e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000204252,968.9764144510222,-1.6927735992175088,0.2621999859093298,2.0067140037187405e-11,3.2190645643600556e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000179085,204.89841804847927,-2.1486723620953945,0.33606815629030984,2.083857103958922e-11,3.333893333365101e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000200156,151.75955884197205,-4.4995970232178735,0.7183552861603212,2.0894847641207552e-11,3.3406682408762634e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000094914,487.26252725923115,-1.1000319255509245,0.16784811092447777,2.1449661167113702e-11,3.42708710266303e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000134146,291.88535371733826,-2.0572423385176175,0.32201887466783674,2.166490088076928e-11,3.459172123319633e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000168569,324.08167367228924,-1.2469701154533384,0.19118638023234136,2.1715605006097752e-11,3.464961006362184e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000226415,60.291378875546165,-1.973048412897327,0.30756230030589393,2.1738564370048096e-11,3.4663181563995577e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000102316,1207.5664593565061,-1.2073947552081545,0.18494824394272233,2.1810246383508907e-11,3.475437400460536e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000139405,177.26824465958828,-1.2551083412616935,0.19250378733804147,2.2018545933059268e-11,3.506299924081191e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000131446,5458.425445363645,-1.2593737634679474,0.192989788233918,2.211319946683352e-11,3.516702583644572e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000104408,10156.926612454175,-1.5902112885518755,0.24621720489982116,2.226046495725173e-11,3.5377764784944396e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000277969,263.26129661009827,-2.4238794838934012,0.38168201057495205,2.2370830219711036e-11,3.551109544967739e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000236304,355.91145717292767,-2.763905028143652,0.43714131901104264,2.277666573333597e-11,3.6078599578392553e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000142892,909.016166157784,-1.7495769433360169,0.27206945922760234,2.3056269884187704e-11,3.645333747455001e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000025770,675.7241331792052,-1.1696602437318273,0.1791770103673616,2.3074041483765706e-11,3.645333747455001e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000166133,231.2461934768587,-1.572318310261473,0.24361177806039472,2.3159790544053358e-11,3.650405128500868e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000143947,7173.617170135616,-1.4108216916024454,0.21770877913985268,2.345102125230652e-11,3.6927274568142806e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000111652,798.8380246861029,-1.4548740887317935,0.2249532067324057,2.3927235460568732e-11,3.76277351354334e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000138459,1033.729533433698,-1.0210567660975274,0.15589637967515413,2.444656817178312e-11,3.8368952741865367e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000275379,208.1770594686799,-2.561093983326468,0.40487580812555424,2.4876608982280834e-11,3.9001668148951706e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000173141,200.1644059434531,-1.4636345777850597,0.2265059674463486,2.4882225113792058e-11,3.9001668148951706e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000175893,1563.289425406318,-1.9558339393665332,0.3068669801276312,2.4900379176855194e-11,3.900463053032928e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000179627,171.5136207766472,-1.757773099325101,0.2741037251110804,2.5116514673971486e-11,3.93175101116961e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000130204,420.3310630881133,-1.1030589755045417,0.16904944117652274,2.574099747889092e-11,4.021632583314411e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000166169,737.3564731777092,-1.0721624262238227,0.16416046529646428,2.5968712142952415e-11,4.051930088563987e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000116288,992.9499947553006,-1.060570901252298,0.1623796416180281,2.6137083574708613e-11,4.072901483357128e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000149781,6561.613896999148,-1.237693799683235,0.19032656137737175,2.6127841332991497e-11,4.072901483357128e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000142168,954.1849317112732,-1.0163301563280986,0.1556376332976285,2.6191860177284008e-11,4.0787869530625005e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000260260,73.21299165844361,-2.2787639780613103,0.359097604203394,2.6606565458157774e-11,4.137993857441892e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000172922,961.6476683434622,-1.435422103023447,0.22260550375207044,2.7227127054767417e-11,4.231762547164175e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000275708,249.89711561462607,-5.176988481935832,0.8351000595683518,2.737030565637141e-11,4.2512608176884656e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000170312,60.75824029246064,-2.6538223613454757,0.42060180888251525,2.81520063191587e-11,4.367020799133661e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000118193,78.33103975748666,-2.029966714143046,0.3189058570854376,2.8253428968515178e-11,4.379920707969819e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000115738,2032.0592740483085,-1.599094173092769,0.24910245639437217,2.839402155913573e-11,4.398872254723469e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000114383,560.1367941723944,-1.2551939306492348,0.19382462266713388,2.900471132883301e-11,4.481900690000472e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000198546,90.6360841124663,-1.8049415043639854,0.2826294545530243,2.9107070505297396e-11,4.494821409259769e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000170043,1136.7942372355644,-1.224692315156164,0.18900748474393048,2.9233598909815014e-11,4.511455399325506e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000145425,31422.58404881021,-1.4848526995556384,0.2309330926777539,2.9432794667050026e-11,4.536357851575795e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000115307,1879.3874092386895,-1.13862899763954,0.17527606099751017,2.970200819897979e-11,4.5749104728833224e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000189369,190.0489777114159,-1.3283654994304341,0.20562362649561108,2.996906081283052e-11,4.61012197827647e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000173457,107.27340756672572,-1.997913854512516,0.31472144883209496,3.1228903860830855e-11,4.794696366136015e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000094975,2443.499419326015,-1.1397448543948023,0.1758194389642643,3.23504645206408e-11,4.957372780408995e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000124299,898.4938854981053,-1.265203568392131,0.19596296716735617,3.2453804897007665e-11,4.970032880204584e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000164346,745.7871088371951,-1.0618778843961234,0.16343532792620905,3.263898568264793e-11,4.995202007921268e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000169188,421.1884845791689,-1.1535005345984115,0.17818614865339572,3.39112368569731e-11,5.176698168707376e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000169696,414.36440474027063,-1.220630907893661,0.18904418992423105,3.470259396606129e-11,5.290766741856846e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000167658,35483.715584385005,-1.0868331712186443,0.1677639805443514,3.575409589260511e-11,5.440702586906445e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000116586,290.57073213598915,-1.6360331739185268,0.256692506909674,3.63136302183387e-11,5.52234292895497e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000099899,800.690341505175,-1.2093153767490776,0.18748665622254604,3.6611096192417115e-11,5.560527605361287e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000146247,7824.968390850721,-1.4198575676060006,0.22250343879649948,3.668332827743329e-11,5.567972017401299e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000172757,5250.162774807592,-1.234681653700834,0.19151499141471273,3.762369362788479e-11,5.703485591554571e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000276410,90.82371585961602,-3.454412339779612,0.5562033663920839,3.783412939204049e-11,5.725546684086842e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000221949,210.68521487835457,-1.9122370540920812,0.3022110028164346,3.781053017416531e-11,5.725546684086842e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000188725,513.0849851403437,-1.8694994964245824,0.29540534990859457,3.890041159005504e-11,5.871520623886532e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000111231,193.9304077299607,-1.358653142037248,0.21189737849222093,3.89035371168197e-11,5.871520623886532e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000108344,1147.949433613788,-1.1008197912249154,0.1703880897199363,3.8940202836810356e-11,5.873358141084189e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000239569,256.5723006851339,-1.6642660120304809,0.2617896420476875,3.914421424701357e-11,5.900418265693773e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000168701,309.8058297244211,-1.5172107030051623,0.23791085461570577,3.964581689682304e-11,5.972273748866897e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000178307,516.5283466715656,-1.4687541469149972,0.230153474428895,4.120939350440009e-11,6.200023055348325e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000105607,402.86381517485955,-1.2900739777388592,0.20110315475561555,4.158923302000752e-11,6.249329488006393e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000196230,3366.603709905563,-1.0174360199720942,0.15740529084124405,4.251070883331589e-11,6.383793483034325e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000141505,285.4785866403622,-2.4005810912486543,0.38418633494404075,4.2718778094399417e-11,6.411024632414811e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000100479,131.489884230021,-1.8760145972095856,0.2971586509371352,4.318426988121838e-11,6.47278225182112e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000178149,437.25091635100944,-1.5900361635212288,0.2503598493041891,4.3930621549285506e-11,6.57232792261363e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000102871,620.6840382376134,-1.4604066545066579,0.22935195309121387,4.6037782842672067e-11,6.878991327931225e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000101940,804.337084478007,-1.181071991538002,0.18424912660799814,4.825610707027093e-11,7.197002237308691e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000179409,574.6949022410217,-1.2084859426193135,0.1886065391902364,4.8399939452680683e-11,7.213967358323108e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000100852,2421.445213388719,-1.877637325219045,0.2989021352386616,5.040300231587077e-11,7.498540952476506e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000216490,845.4227076348741,-1.9042934491719723,0.303220913332714,5.104270714951292e-11,7.589003117542585e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000068438,662.8567239296895,-1.2294571604293776,0.19212696442363475,5.203721625664452e-11,7.727284955212686e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000008517,4410.51901237068,-1.6314710787911222,0.25822582853746223,5.2217716104806234e-11,7.749290022434796e-10,stroke_d1 vs control (ACUTE),Downregulated
ENSG00000149212,6223.903919923436,-1.2010953495643475,0.18758565093390178,5.230029122455942e-11,7.756744490707384e-10,stroke_d1 vs control (ACUTE),Downregulated
